,Date,BTC-CAD,CEL-CAD,ETH-CAD,IOTX-CAD
627,2021-06-10,44397.484375,8.744465827941895,2989.684814453125,0.030107999220490456
628,2021-06-11,45383.32421875,8.71242904663086,2861.2177734375,0.028152000159025192
629,2021-06-12,43217.28515625,8.437538146972656,2883.96826171875,0.026833999902009964
630,2021-06-13,47541.51171875,8.52064323425293,3050.10888671875,0.028156999498605728
631,2021-06-14,48838.46484375,8.635721206665039,3081.834716796875,0.028307000175118446
632,2021-06-15,49245.140625,8.472742080688477,3182.0791015625,0.03034999966621399
633,2021-06-16,47084.94140625,8.146791458129883,2907.16650390625,0.027567999437451363
634,2021-06-17,46979.71484375,8.408838272094727,2928.402587890625,0.027588000521063805
635,2021-06-18,44603.7890625,7.938432216644287,2781.54296875,0.025613000616431236
636,2021-06-19,44390.1953125,7.705581188201904,2715.194091796875,0.025606000795960426
637,2021-06-20,44447.0546875,7.7413740158081055,2796.892333984375,0.025276999920606613
638,2021-06-21,39183.91015625,6.688271999359131,2336.0,0.01910500042140484
639,2021-06-22,40018.953125,6.620058059692383,2308.322265625,0.0184749998152256
640,2021-06-23,41497.1328125,7.09123420715332,2448.42626953125,0.01970200054347515
641,2021-06-24,42714.13671875,7.038741111755371,2450.352783203125,0.0203699991106987
642,2021-06-25,38885.36328125,6.720582008361816,2228.589111328125,0.018316000699996948
643,2021-06-26,39559.51171875,6.070724964141846,2248.28125,0.019044000655412674
644,2021-06-27,42588.74609375,6.4463629722595215,2432.308837890625,0.019669000059366226
645,2021-06-28,42473.03125,7.3479180335998535,2565.153564453125,0.02592100016772747
646,2021-06-29,44467.078125,7.678059101104736,2678.8125,0.025189999490976334
647,2021-06-30,43429.96484375,7.84782600402832,2819.09716796875,0.023636000230908394
648,2021-07-01,41767.7109375,7.394001007080078,2629.576904296875,0.02391899935901165
649,2021-07-02,41748.453125,7.639297962188721,2648.04345703125,0.02417300082743168
650,2021-07-03,42698.65234375,8.364690780639648,2741.738037109375,0.026290999725461006
651,2021-07-04,43513.71484375,8.534125328063965,2862.941162109375,0.025774000212550163
652,2021-07-05,41646.58203125,8.37346363067627,2713.3125,0.023976000025868416
653,2021-07-06,42652.53125,8.534221649169922,2896.24365234375,0.024461999535560608
654,2021-07-07,42260.41796875,8.500704765319824,2889.935546875,0.023801999166607857
655,2021-07-08,41199.03125,8.082012176513672,2656.63037109375,0.021945999935269356
656,2021-07-09,42067.4375,8.017542839050293,2671.927734375,0.023384999483823776
657,2021-07-10,41713.26953125,7.724429130554199,2627.45166015625,0.02273000031709671
658,2021-07-11,42627.765625,7.722649097442627,2663.803466796875,0.023926999419927597
659,2021-07-12,41301.609375,7.429305076599121,2537.104736328125,0.02340400032699108
660,2021-07-13,40950.1328125,7.414243221282959,2429.411865234375,0.022533999755978584
661,2021-07-14,41080.9453125,7.040905952453613,2496.135009765625,0.022585000842809677
662,2021-07-15,40016.70703125,6.8666300773620605,2406.456787109375,0.02232000045478344
663,2021-07-16,39641.5703125,6.662900924682617,2372.300537109375,0.02373499982059002
664,2021-07-17,39782.27734375,6.798608779907227,2395.5673828125,0.024602999910712242
665,2021-07-18,40120.73828125,6.699771881103516,2391.779296875,0.02423200011253357
666,2021-07-19,39292.890625,6.272101879119873,2317.062255859375,0.022652000188827515
667,2021-07-20,37782.69140625,6.127225875854492,2265.782470703125,0.021338000893592834
668,2021-07-21,40368.6015625,6.617091178894043,2502.98876953125,0.024013999849557877
669,2021-07-22,40599.640625,6.645033836364746,2544.555908203125,0.024097999557852745
670,2021-07-23,42184.9765625,7.450230121612549,2669.1337890625,0.024235999211668968
